id_no,title,organization,skills,ratings,review_counts,metadata
361,Positive Psychology ,The University of North Carolina at Chapel Hill," Positivity, Optimism, Resilience, Compassion, Personal Development, Emotional Intelligence, Adaptability, Relationship Building, Psychology, Creativity, Mindfulness, Community Health",0,0,Mixed ? Course ? 1 - 3 Months
362,Sustainable Development in the 21st Century with Ban Ki-moon,Yonsei University," Environment, Economic Development, Environment and Resource Management, Community Development, Environmental Policy, Economics, Policy, and Social Studies, International Relations, Social Justice, Strategic Partnership, Empowerment, Governance, Innovation, Mitigation",0,0,Beginner ? Course ? 1 - 3 Months
363,Reinforcement Learning,University of Alberta," Reinforcement Learning, Machine Learning, Sampling (Statistics), Machine Learning Algorithms, Artificial Intelligence, Deep Learning, Simulations, Solution Architecture, Artificial Intelligence and Machine Learning (AI/ML), Markov Model, Supervised Learning, Algorithms, Artificial Neural Networks, Performance Testing, Pseudocode, Linear Algebra, Probability Distribution, Debugging",0,0,Intermediate ? Specialization ? 3 - 6 Months
364,Cybersecurity Fundamentals,IBM," Encryption, Identity and Access Management, Public Key Infrastructure, Endpoint Security, Cryptography, Network Security, Cybersecurity, Threat Detection, Cyber Attacks, Security Awareness, Data Security, Cryptographic Protocols, Advanced Encryption Standard (AES), Cyber Security Strategy, Secure Coding, Hardening, Data Encryption Standard, Technical Support and Services, Information Technology, Computer Security Incident Management",0,0,Beginner ? Specialization ? 3 - 6 Months
365,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem," Computer Architecture, Computer Hardware, Computational Logic, Computer Programming, System Design and Implementation, Technical Design, Software Design, Program Development, Debugging, Verification And Validation, Development Environment",0,0,Mixed ? Course ? 1 - 3 Months
366,Build Your Portfolio Website with HTML and CSS,Coursera Project Network," Hypertext Markup Language (HTML), Cascading Style Sheets (CSS), Cloud Hosting, HTML and CSS, Web Design and Development, GitHub, Web Servers, Web Content, Web Design",0,0,Beginner ? Guided Project ? Less Than 2 Hours
367,Leadership Skills,IIMA - IIM Ahmedabad," Leadership, Organizational Leadership, Team Leadership, Change Management, Leadership and Management, Business Leadership, Business Ethics, Self-Awareness, Culture Transformation, Personal Development, Decision Making, Emotional Intelligence, Influencing, Empowerment, Communication, Relationship Building, Mindfulness",0,0,Beginner ? Course ? 1 - 3 Months
368,Functional Programming in Scala,?cole Polytechnique F?d?rale de Lausanne," Scala Programming, Apache Spark, Apache Hadoop, User Interface (UI), Programming Principles, Big Data, Software Design, Data Structures, Software Design Patterns, Functional Design, Data Manipulation, Object Oriented Programming (OOP), Interactive Data Visualization, Distributed Computing, Computer Programming, Data Processing, Real Time Data, Visualization (Computer Graphics), Performance Tuning, Algorithms",0,0,Intermediate ? Specialization ? 3 - 6 Months
369,Introduction to Google SEO,"University of California, Davis"," Search Engine Optimization, Web Analytics and SEO, Target Audience, Keyword Research, Consumer Behaviour, Google Analytics, Digital Marketing, User Research, Content Strategy, Web Content, Data Analysis, Business Reporting",0,0,Beginner ? Course ? 1 - 4 Weeks
370,Introduction to Git and GitHub,Google," Git (Version Control System), GitHub, Version Control, Continuous Integration, Software Versioning, Software Development Tools, Code Review, Software Engineering Tools, Issue Tracking, Command-Line Interface, Debugging",0,0,Beginner ? Course ? 1 - 4 Weeks
371,Design a User Experience for Social Good & Prepare for Jobs,Google," User Experience Design, Cross Platform Development, Responsive Web Design, UI/UX Strategy, Web Design, Artificial Intelligence, Design Thinking, Usability Testing, User Research, Prototyping, Professional Development",0,0,Beginner ? Course ? 1 - 4 Weeks
372,Identifying Transferable Skills,University of Minnesota," Project Management, Intercultural Competence, Professional Development, Leadership, Cultural Diversity, Collaboration, Self-Awareness, Planning, Personal Development, Communication, Adaptability",0,0,Beginner ? Course ? 1 - 3 Months
373,Networking,University of Minnesota," Professional Networking, Professional Development, Public Speaking, Relationship Building, Personal Development, Interviewing Skills, Communication, General Networking, Emotional Intelligence, Communication Strategies, Stress Management",0,0,Beginner ? Course ? 1 - 4 Weeks
374,Generative AI: Introduction and Applications,IBM," Generative AI, ChatGPT, OpenAI, Prompt Engineering, Large Language Modeling, Artificial Intelligence, Program Development, Content Creation, Image Analysis, Virtual Environment",0,0,Beginner ? Course ? 1 - 4 Weeks
375,Introductory C Programming,Duke University," Debugging, Algorithms, Maintainability, Programming Principles, Software Testing, Program Development, C (Programming Language), Pseudocode, Simulations, System Programming, Computer Programming, Data Structures, Software Development, Software Engineering, Command-Line Interface, Operating Systems, Development Environment, Problem Solving, User Interface (UI), Software Design",0,0,Beginner ? Specialization ? 3 - 6 Months
376,Satisfaction Guaranteed: Develop Customer Loyalty Online,Google," Customer Retention, Loyalty Programs, E-Commerce, Customer Relationship Management, Customer Service, Marketing, Digital Marketing, Web Analytics, Data-Driven Decision-Making, Marketing Analytics, Performance Analysis, Customer Insights, Business Metrics",0,0,Beginner ? Course ? 1 - 4 Weeks
377,Communicating to Diverse Audiences,University of Minnesota," Storytelling, Communication Strategies, Communication, Verbal Communication Skills, Persuasive Communication, Public Speaking, Empathy, Tactfulness, Cultural Diversity, Cultural Responsiveness, Active Listening, Diversity Awareness, Non-Verbal Communication",0,0,Beginner ? Course ? 1 - 4 Weeks
378,"Energy Production, Distribution & Safety",University at Buffalo," Electrical Substation, Electrical Power, Electric Power Systems, Electrical Systems, Environmental Regulations, Energy and Utilities, Basic Electrical Systems, Electrical Safety, Safety Training, Electrical Equipment, Occupational Safety and Health Administration (OSHA), Low Voltage, Hazard Communication (HazCom), Environment Health And Safety, Workforce Development, Economics, Construction, Project Design, Environment, Environmental Engineering",0,0,Beginner ? Specialization ? 3 - 6 Months
379,Accelerate Your Job Search with AI,Google," Interviewing Skills, Applicant Tracking Systems, Professional Development, Generative AI, Prompt Engineering, Personal Attributes, Problem Solving, Communication",0,0,Beginner ? Course ? 1 - 4 Weeks
380,Journey Towards Self Mastery,S.P. Jain Institute of Management and Research," Emotional Intelligence, Empathy, Self-Awareness, Personal Development, Mindfulness, Compassion, Composure, Cognitive flexibility, Stress Management, Creativity, Critical Thinking, Resilience, Adaptability, Decision Making",0,0,Beginner ? Course ? 1 - 3 Months
381,Learning and memory in the brain: a guide for teachers,University of Cambridge," Childhood Education and Development, Human Learning, Child Development, Teaching, Learning Theory, Instructional Strategies, Pedagogy, Learning Strategies, Disabilities, Autism Spectrum Disorders, Special Education, Human Development, Differentiated Instruction, Neurology, Diversity Awareness, Psychology",0,0,Beginner ? Course ? 1 - 3 Months
382,"Complete Interview Prep: Foundations, GD & Domain Interviews",Board Infinity," Interviewing Skills, Verbal Communication Skills, Stress Management, Communication, Interpersonal Communications, Non-Verbal Communication, Strategic Communication, Personal Development, Public Speaking, Goal Setting, Active Listening, Self-Awareness, Storytelling, Professionalism, Analytical Skills",0,0,Beginner ? Course ? 1 - 4 Weeks
383,Develop a Company Website with Wix,Coursera Project Network," Event Management, Blogs, Content Development and Management, Content Management, Web Design, Web Design and Development, User Accounts, Brand Management, Digital Marketing, Public Relations",0,0,Beginner ? Guided Project ? Less Than 2 Hours
384,IBM Program Manager,IBM," User Story, Program Management, Stakeholder Management, Resource Allocation, Stakeholder Engagement, Agile Software Development, Agile Methodology, Kanban Principles, Project Management Life Cycle, Backlogs, Change Management, Project Management Office (PMO), Sprint Retrospectives, Agile Project Management, Organizational Strategy, Risk Management, Resource Management, Project Management, Generative AI Agents, Leadership",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
385,Step-by-Step Resume Building: Job-Winning ATS-Proof Resumes,Board Infinity," Applicant Tracking Systems, Personal Development, Content Development and Management, LinkedIn, Recruitment, Professional Development, Self-Awareness, Goal Setting, Writing and Editing, Concision, Keyword Research, Editing, Marketing, Organizational Skills",0,0,Beginner ? Course ? 1 - 3 Months
386,IBM UI/UX Designer,IBM," User Story, UI/UX Research, Information Architecture, Design Research, User Research, User Interface and User Experience (UI/UX) Design, User Experience, Agile Software Development, User Centered Design, Usability Testing, Agile Methodology, Usability, Responsive Web Design, Kanban Principles, Backlogs, User Interface (UI), Figma (Design Software), Wireframing, Design Thinking, Prototyping",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
387,Positive Psychology: Martin E. P. Seligman?? Visionary Science,University of Pennsylvania," Optimism, Personal Development, Resilience, Positive Behavior Support, Psychology, School Psychology, Working With Children, Education and Training, Research, Human Development, Creativity",0,0,Beginner ? Course ? 1 - 4 Weeks
388,Software Design and Architecture,University of Alberta," Software Architecture, Model View Controller, Unified Modeling Language, Object Oriented Design, Service Oriented Architecture, API Design, Systems Architecture, Web Services, Software Design Patterns, Software Design, Simple Object Access Protocol (SOAP), Microservices, Restful API, Software Visualization, Code Review, Solution Architecture, Software Systems, Object Oriented Programming (OOP), Software Development, Java",0,0,Beginner ? Specialization ? 3 - 6 Months
